Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-48650-80-6,172.16.0.1,48650,192.168.10.50,80,6,5/7/2017 10:33,111410966,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.784089207,0.071806217,1.59E+07,4.15E+07,1.10E+08,11,1.11E+08,2.79E+07,5.47E+07,1.10E+08,648,1.10E+08,5.50E+07,7.77E+07,1.10E+08,5327,0,0,0,0,168,104,0.044878886,0.026927331,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5436,0,5436,5436,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48652-80-6,172.16.0.1,48652,192.168.10.50,80,6,5/7/2017 10:33,111405994,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.757374186,0.071809422,1.59E+07,4.15E+07,1.10E+08,54,1.11E+08,2.79E+07,5.47E+07,1.10E+08,849,1.10E+08,5.50E+07,7.77E+07,1.10E+08,5535,0,0,0,0,168,104,0.044880889,0.026928533,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5652,0,5652,5652,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48654-80-6,172.16.0.1,48654,192.168.10.50,80,6,5/7/2017 10:33,111400785,5,3,532,0,520,0,106.4,231.2678101,0,0,0,0,4.775549831,0.071812779,1.59E+07,4.14E+07,1.10E+08,13,1.11E+08,2.79E+07,5.47E+07,1.10E+08,841,1.10E+08,5.50E+07,7.77E+07,1.10E+08,5436,0,0,0,0,168,104,0.044882987,0.026929792,0,520,59.11111111,172.8788915,29887.11111,0,0,0,1,0,0,0,0,0,66.5,106.4,0,168,0,0,0,0,0,0,5,532,3,0,29200,235,2,32,5557,0,5557,5557,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48640-80-6,172.16.0.1,48640,192.168.10.50,80,6,5/7/2017 10:33,111437170,5,3,536,0,520,0,107.2,230.866195,0,0,0,0,4.809885247,0.071789332,1.59E+07,4.15E+07,1.10E+08,21,1.11E+08,2.79E+07,5.47E+07,1.10E+08,767,1.10E+08,5.50E+07,7.77E+07,1.10E+08,5325,0,0,0,0,168,104,0.044868333,0.026921,0,520,59.55555556,172.7477287,29841.77778,0,0,0,1,0,0,0,0,0,67,107.2,0,168,0,0,0,0,0,0,5,536,3,0,29200,235,2,32,5421,0,5421,5421,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48656-80-6,172.16.0.1,48656,192.168.10.50,80,6,5/7/2017 10:33,111395405,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.766803442,0.071816248,1.59E+07,4.14E+07,1.10E+08,56,1.11E+08,2.78E+07,5.47E+07,1.10E+08,654,1.10E+08,5.50E+07,7.77E+07,1.10E+08,5245,0,0,0,0,168,104,0.044885155,0.026931093,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5363,0,5363,5363,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48660-80-6,172.16.0.1,48660,192.168.10.50,80,6,5/7/2017 10:33,111384949,5,3,536,0,520,0,107.2,230.866195,0,0,0,0,4.812140283,0.071822989,1.59E+07,4.14E+07,1.10E+08,59,1.11E+08,2.78E+07,5.47E+07,1.10E+08,601,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5191,0,0,0,0,168,104,0.044889368,0.026933621,0,520,59.55555556,172.7477287,29841.77778,0,0,0,1,0,0,0,0,0,67,107.2,0,168,0,0,0,0,0,0,5,536,3,0,29200,235,2,32,5281,0,5281,5281,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48658-80-6,172.16.0.1,48658,192.168.10.50,80,6,5/7/2017 10:33,111390190,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.75804916,0.07181961,1.59E+07,4.14E+07,1.10E+08,52,1.11E+08,2.78E+07,5.47E+07,1.10E+08,640,1.10E+08,5.50E+07,7.77E+07,1.10E+08,5242,0,0,0,0,168,104,0.044887256,0.026932354,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5344,0,5344,5344,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48662-80-6,172.16.0.1,48662,192.168.10.50,80,6,5/7/2017 10:33,111379772,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.758494208,0.071826328,1.59E+07,4.14E+07,1.10E+08,44,1.11E+08,2.78E+07,5.47E+07,1.10E+08,626,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5380,0,0,0,0,168,104,0.044891455,0.026934873,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5437,0,5437,5437,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48664-80-6,172.16.0.1,48664,192.168.10.50,80,6,5/7/2017 10:33,111374752,5,3,529,0,520,0,105.8,231.5776328,0,0,0,0,4.749729993,0.071829565,1.59E+07,4.14E+07,1.10E+08,16,1.11E+08,2.78E+07,5.47E+07,1.10E+08,779,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5940,0,0,0,0,168,104,0.044893478,0.026936087,0,520,58.77777778,172.9839427,29923.44444,0,0,0,1,0,0,0,0,0,66.125,105.8,0,168,0,0,0,0,0,0,5,529,3,0,29200,235,2,32,5956,0,5956,5956,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48666-80-6,172.16.0.1,48666,192.168.10.50,80,6,5/7/2017 10:33,111369499,5,3,540,0,520,0,108,230.4777647,0,0,0,0,4.848724335,0.071832953,1.59E+07,4.14E+07,1.10E+08,18,1.11E+08,2.78E+07,5.47E+07,1.10E+08,792,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5509,0,0,0,0,168,104,0.044895596,0.026937357,0,520,60,172.626765,29800,0,0,0,1,0,0,0,0,0,67.5,108,0,168,0,0,0,0,0,0,5,540,3,0,29200,235,2,32,5527,0,5527,5527,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48668-80-6,172.16.0.1,48668,192.168.10.50,80,6,5/7/2017 10:33,111364272,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.759156509,0.071836325,1.59E+07,4.14E+07,1.10E+08,17,1.11E+08,2.78E+07,5.47E+07,1.10E+08,749,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5396,0,0,0,0,168,104,0.044897703,0.026938622,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5413,0,5413,5413,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48670-80-6,172.16.0.1,48670,192.168.10.50,80,6,5/7/2017 10:33,111358988,5,3,526,0,520,0,105.2,231.8948037,0,0,0,0,4.723462465,0.071839733,1.59E+07,4.14E+07,1.10E+08,42,1.11E+08,2.78E+07,5.47E+07,1.10E+08,615,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5252,0,0,0,0,168,104,0.044899833,0.0269399,0,520,58.44444444,173.0947075,29961.77778,0,0,0,1,0,0,0,0,0,65.75,105.2,0,168,0,0,0,0,0,0,5,526,3,0,29200,235,2,32,5328,0,5328,5328,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48672-80-6,172.16.0.1,48672,192.168.10.50,80,6,5/7/2017 10:33,111353761,5,3,529,0,520,0,105.8,231.5776328,0,0,0,0,4.750625352,0.071843106,1.59E+07,4.14E+07,1.10E+08,21,1.11E+08,2.78E+07,5.47E+07,1.10E+08,643,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5163,0,0,0,0,168,104,0.044901941,0.026941165,0,520,58.77777778,172.9839427,29923.44444,0,0,0,1,0,0,0,0,0,66.125,105.8,0,168,0,0,0,0,0,0,5,529,3,0,29200,235,2,32,5258,0,5258,5258,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48674-80-6,172.16.0.1,48674,192.168.10.50,80,6,5/7/2017 10:33,111348577,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.75982733,0.07184645,1.59E+07,4.14E+07,1.10E+08,45,1.11E+08,2.78E+07,5.47E+07,1.10E+08,616,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5287,0,0,0,0,168,104,0.044904031,0.026942419,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5340,0,5340,5340,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48676-80-6,172.16.0.1,48676,192.168.10.50,80,6,5/7/2017 10:33,111343495,5,3,527,0,520,0,105.4,231.7882654,0,0,0,0,4.733100932,0.07184973,1.59E+07,4.14E+07,1.10E+08,49,1.11E+08,2.78E+07,5.47E+07,1.10E+08,632,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5517,0,0,0,0,168,104,0.044906081,0.026943649,0,520,58.55555556,173.0571518,29948.77778,0,0,0,1,0,0,0,0,0,65.875,105.4,0,168,0,0,0,0,0,0,5,527,3,0,29200,235,2,32,5566,0,5566,5566,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48678-80-6,172.16.0.1,48678,192.168.10.50,80,6,5/7/2017 10:33,111338247,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.760268949,0.071853116,1.59E+07,4.14E+07,1.10E+08,40,1.11E+08,2.78E+07,5.47E+07,1.10E+08,744,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5293,0,0,0,0,168,104,0.044908198,0.026944919,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5363,0,5363,5363,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48680-80-6,172.16.0.1,48680,192.168.10.50,80,6,5/7/2017 10:33,111332971,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.78744073,0.071856521,1.59E+07,4.14E+07,1.10E+08,21,1.11E+08,2.78E+07,5.47E+07,1.10E+08,758,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5282,0,0,0,0,168,104,0.044910326,0.026946195,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5303,0,5303,5303,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48682-80-6,172.16.0.1,48682,192.168.10.50,80,6,5/7/2017 10:33,111327777,5,3,539,0,520,0,107.8,230.5736325,0,0,0,0,4.841558994,0.071859874,1.59E+07,4.14E+07,1.10E+08,8,1.11E+08,2.78E+07,5.47E+07,1.10E+08,623,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5311,0,0,0,0,168,104,0.044912421,0.026947453,0,520,59.88888889,172.6560486,29810.11111,0,0,0,1,0,0,0,0,0,67.375,107.8,0,168,0,0,0,0,0,0,5,539,3,0,29200,235,2,32,5360,0,5360,5360,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48684-80-6,172.16.0.1,48684,192.168.10.50,80,6,5/7/2017 10:33,111322638,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.769919304,0.071863191,1.59E+07,4.14E+07,1.10E+08,26,1.11E+08,2.78E+07,5.47E+07,1.10E+08,948,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5343,0,0,0,0,168,104,0.044914494,0.026948697,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5369,0,5369,5369,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48686-80-6,172.16.0.1,48686,192.168.10.50,80,6,5/7/2017 10:33,111317338,5,3,527,0,520,0,105.4,231.7882654,0,0,0,0,4.734213102,0.071866613,1.59E+07,4.14E+07,1.10E+08,13,1.11E+08,2.78E+07,5.47E+07,1.10E+08,586,1.10E+08,5.49E+07,7.77E+07,1.10E+08,5385,0,0,0,0,168,104,0.044916633,0.02694998,0,520,58.55555556,173.0571518,29948.77778,0,0,0,1,0,0,0,0,0,65.875,105.4,0,168,0,0,0,0,0,0,5,527,3,0,29200,235,2,32,5418,0,5418,5418,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48688-80-6,172.16.0.1,48688,192.168.10.50,80,6,5/7/2017 10:33,111312372,5,3,537,0,520,0,107.4,230.7678487,0,0,0,0,4.824261583,0.071869819,1.59E+07,4.14E+07,1.10E+08,45,1.11E+08,2.78E+07,5.47E+07,1.10E+08,782,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5439,0,0,0,0,168,104,0.044918637,0.026951182,0,520,59.66666667,172.7165308,29831,0,0,0,1,0,0,0,0,0,67.125,107.4,0,168,0,0,0,0,0,0,5,537,3,0,29200,235,2,32,5484,0,5484,5484,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48690-80-6,172.16.0.1,48690,192.168.10.50,80,6,5/7/2017 10:33,111306980,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.788558633,0.0718733,1.59E+07,4.14E+07,1.10E+08,30,1.11E+08,2.78E+07,5.47E+07,1.10E+08,624,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5223,0,0,0,0,168,104,0.044920813,0.026952488,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5270,0,5270,5270,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48692-80-6,172.16.0.1,48692,192.168.10.50,80,6,5/7/2017 10:33,111301812,5,3,538,0,520,0,107.6,230.6703275,0,0,0,0,4.833703875,0.071876638,1.59E+07,4.14E+07,1.10E+08,47,1.11E+08,2.78E+07,5.47E+07,1.10E+08,614,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5232,0,0,0,0,168,104,0.044922898,0.026953739,0,520,59.77777778,172.6859706,29820.44444,0,0,0,1,0,0,0,0,0,67.25,107.6,0,168,0,0,0,0,0,0,5,538,3,0,29200,235,2,32,5279,0,5279,5279,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48694-80-6,172.16.0.1,48694,192.168.10.50,80,6,5/7/2017 10:33,111296604,5,3,536,0,520,0,107.2,230.866195,0,0,0,0,4.815960063,0.071880001,1.59E+07,4.14E+07,1.10E+08,48,1.11E+08,2.78E+07,5.47E+07,1.10E+08,580,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5255,0,0,0,0,168,104,0.044925001,0.026955,0,520,59.55555556,172.7477287,29841.77778,0,0,0,1,0,0,0,0,0,67,107.2,0,168,0,0,0,0,0,0,5,536,3,0,29200,235,2,32,5303,0,5303,5303,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48696-80-6,172.16.0.1,48696,192.168.10.50,80,6,5/7/2017 10:33,111291370,5,3,534,0,520,0,106.8,231.0653587,0,0,0,0,4.798215711,0.071883381,1.59E+07,4.14E+07,1.10E+08,15,1.11E+08,2.78E+07,5.47E+07,1.10E+08,613,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5190,0,0,0,0,168,104,0.044927113,0.026956268,0,520,59.33333333,172.8120366,29864,0,0,0,1,0,0,0,0,0,66.75,106.8,0,168,0,0,0,0,0,0,5,534,3,0,29200,235,2,32,5211,0,5211,5211,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48698-80-6,172.16.0.1,48698,192.168.10.50,80,6,5/7/2017 10:33,111286199,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.771481143,0.071886722,1.59E+07,4.14E+07,1.10E+08,1,1.11E+08,2.78E+07,5.47E+07,1.10E+08,613,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5266,0,0,0,0,168,104,0.044929201,0.026957521,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5283,0,5283,5283,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48700-80-6,172.16.0.1,48700,192.168.10.50,80,6,5/7/2017 10:33,111280981,5,3,532,0,520,0,106.4,231.2678101,0,0,0,0,4.780691141,0.071890092,1.59E+07,4.14E+07,1.10E+08,27,1.11E+08,2.78E+07,5.46E+07,1.10E+08,618,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5253,0,0,0,0,168,104,0.044931308,0.026958785,0,520,59.11111111,172.8788915,29887.11111,0,0,0,1,0,0,0,0,0,66.5,106.4,0,168,0,0,0,0,0,0,5,532,3,0,29200,235,2,32,5280,0,5280,5280,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48702-80-6,172.16.0.1,48702,192.168.10.50,80,6,5/7/2017 10:33,111275767,5,3,528,0,520,0,105.6,231.6825414,0,0,0,0,4.744968417,0.071893461,1.59E+07,4.14E+07,1.10E+08,18,1.11E+08,2.78E+07,5.46E+07,1.10E+08,617,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5245,0,0,0,0,168,104,0.044933413,0.026960048,0,520,58.66666667,173.02023,29936,0,0,0,1,0,0,0,0,0,66,105.6,0,168,0,0,0,0,0,0,5,528,3,0,29200,235,2,32,5263,0,5263,5263,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48708-80-6,172.16.0.1,48708,192.168.10.50,80,6,5/7/2017 10:33,111260156,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.790573905,0.071903548,1.59E+07,4.14E+07,1.10E+08,17,1.11E+08,2.78E+07,5.46E+07,1.10E+08,587,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5291,0,0,0,0,168,104,0.044939718,0.026963831,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5354,0,5354,5354,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48706-80-6,172.16.0.1,48706,192.168.10.50,80,6,5/7/2017 10:33,111265380,5,3,532,0,520,0,106.4,231.2678101,0,0,0,0,4.781361462,0.071900172,1.59E+07,4.14E+07,1.10E+08,26,1.11E+08,2.78E+07,5.46E+07,1.10E+08,620,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5250,0,0,0,0,168,104,0.044937608,0.026962565,0,520,59.11111111,172.8788915,29887.11111,0,0,0,1,0,0,0,0,0,66.5,106.4,0,168,0,0,0,0,0,0,5,532,3,0,29200,235,2,32,5276,0,5276,5276,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48704-80-6,172.16.0.1,48704,192.168.10.50,80,6,5/7/2017 10:33,111270739,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.772144094,0.07189671,1.59E+07,4.14E+07,1.10E+08,16,1.11E+08,2.78E+07,5.46E+07,1.10E+08,617,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5229,0,0,0,0,168,104,0.044935443,0.026961266,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5255,0,5255,5255,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48710-80-6,172.16.0.1,48710,192.168.10.50,80,6,5/7/2017 10:33,111254942,5,3,538,0,520,0,107.6,230.6703275,0,0,0,0,4.835740241,0.071906918,1.59E+07,4.14E+07,1.10E+08,44,1.11E+08,2.78E+07,5.46E+07,1.10E+08,594,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5215,0,0,0,0,168,104,0.044941824,0.026965094,0,520,59.77777778,172.6859706,29820.44444,0,0,0,1,0,0,0,0,0,67.25,107.6,0,168,0,0,0,0,0,0,5,538,3,0,29200,235,2,32,5259,0,5259,5259,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48712-80-6,172.16.0.1,48712,192.168.10.50,80,6,5/7/2017 10:33,111249754,5,3,526,0,520,0,105.2,231.8948037,0,0,0,0,4.728100343,0.071910271,1.59E+07,4.14E+07,1.10E+08,9,1.11E+08,2.78E+07,5.46E+07,1.10E+08,624,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5272,0,0,0,0,168,104,0.04494392,0.026966352,0,520,58.44444444,173.0947075,29961.77778,0,0,0,1,0,0,0,0,0,65.75,105.2,0,168,0,0,0,0,0,0,5,526,3,0,29200,235,2,32,5318,0,5318,5318,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48714-80-6,172.16.0.1,48714,192.168.10.50,80,6,5/7/2017 10:33,111244544,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.764278597,0.071913639,1.59E+07,4.14E+07,1.10E+08,35,1.11E+08,2.78E+07,5.46E+07,1.10E+08,609,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5189,0,0,0,0,168,104,0.044946024,0.026967615,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5242,0,5242,5242,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48716-80-6,172.16.0.1,48716,192.168.10.50,80,6,5/7/2017 10:33,111239385,5,3,534,0,520,0,106.8,231.0653587,0,0,0,0,4.800458039,0.071916974,1.59E+07,4.14E+07,1.10E+08,40,1.11E+08,2.78E+07,5.46E+07,1.10E+08,622,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5394,0,0,0,0,168,104,0.044948109,0.026968865,0,520,59.33333333,172.8120366,29864,0,0,0,1,0,0,0,0,0,66.75,106.8,0,168,0,0,0,0,0,0,5,534,3,0,29200,235,2,32,5447,0,5447,5447,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48718-80-6,172.16.0.1,48718,192.168.10.50,80,6,5/7/2017 10:33,111234379,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.791684053,0.071920211,1.59E+07,4.14E+07,1.10E+08,26,1.11E+08,2.78E+07,5.46E+07,1.10E+08,789,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5421,0,0,0,0,168,104,0.044950132,0.026970079,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5470,0,5470,5470,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48724-80-6,172.16.0.1,48724,192.168.10.50,80,6,5/7/2017 10:33,111218569,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.774382594,0.071930435,1.59E+07,4.14E+07,1.10E+08,49,1.11E+08,2.78E+07,5.46E+07,1.10E+08,628,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5231,0,0,0,0,168,104,0.044956522,0.026973913,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5280,0,5280,5280,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48720-80-6,172.16.0.1,48720,192.168.10.50,80,6,5/7/2017 10:33,111229006,5,3,532,0,520,0,106.4,231.2678101,0,0,0,0,4.782925058,0.071923685,1.59E+07,4.14E+07,1.10E+08,49,1.11E+08,2.78E+07,5.46E+07,1.10E+08,616,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5231,0,0,0,0,168,104,0.044952303,0.026971382,0,520,59.11111111,172.8788915,29887.11111,0,0,0,1,0,0,0,0,0,66.5,106.4,0,168,0,0,0,0,0,0,5,532,3,0,29200,235,2,32,5280,0,5280,5280,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-48722-80-6,172.16.0.1,48722,192.168.10.50,80,6,5/7/2017 10:33,111223804,5,3,525,0,520,0,105,232.0021552,0,0,0,0,4.72021259,0.071927049,1.59E+07,4.14E+07,1.10E+08,32,1.11E+08,2.78E+07,5.46E+07,1.10E+08,617,1.10E+08,5.49E+07,7.76E+07,1.10E+08,5232,0,0,0,0,168,104,0.044954406,0.026972643,0,520,58.33333333,173.1328969,29975,0,0,0,1,0,0,0,0,0,65.625,105,0,168,0,0,0,0,0,0,5,525,3,0,29200,235,2,32,5278,0,5278,5278,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
